"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CAN","HUR","TOT","PC_LF","M","2014-07",7.1,
"CAN","HUR","TOT","PC_LF","M","2014-08",7,
"CAN","HUR","TOT","PC_LF","M","2014-09",6.9,
"CAN","HUR","TOT","PC_LF","M","2014-10",6.7,
"CAN","HUR","TOT","PC_LF","M","2014-11",6.7,
"CAN","HUR","TOT","PC_LF","M","2014-12",6.7,
"CAN","HUR","TOT","PC_LF","M","2015-01",6.7,
"CAN","HUR","TOT","PC_LF","M","2015-02",6.8,
"CAN","HUR","TOT","PC_LF","M","2015-03",6.9,
"CAN","HUR","TOT","PC_LF","M","2015-04",6.9,
"CAN","HUR","TOT","PC_LF","M","2015-05",6.9,
"CAN","HUR","TOT","PC_LF","M","2015-06",6.9,
"CAN","HUR","TOT","PC_LF","M","2015-07",6.9,
"CAN","HUR","TOT","PC_LF","M","2015-08",7,
"CAN","HUR","TOT","PC_LF","M","2015-09",7.1,
"CAN","HUR","TOT","PC_LF","M","2015-10",6.9,
"CAN","HUR","TOT","PC_LF","M","2015-11",7.1,
"CAN","HUR","TOT","PC_LF","M","2015-12",7.2,
"CAN","HUR","TOT","PC_LF","M","2016-01",7.2,
"CAN","HUR","TOT","PC_LF","M","2016-02",7.3,
"CAN","HUR","TOT","PC_LF","M","2016-03",7.1,
"CAN","HUR","TOT","PC_LF","M","2016-04",7.2,
"CAN","HUR","TOT","PC_LF","M","2016-05",7,
"CAN","HUR","TOT","PC_LF","M","2016-06",6.9,
"CAN","HUR","TOT","PC_LF","M","2016-07",7,
"CAN","HUR","TOT","PC_LF","M","2016-08",7,
"CAN","HUR","TOT","PC_LF","M","2016-09",7,
"CAN","HUR","TOT","PC_LF","M","2016-10",7,
"CAN","HUR","TOT","PC_LF","M","2016-11",6.9,
"CAN","HUR","TOT","PC_LF","M","2016-12",7,
"CAN","HUR","TOT","PC_LF","M","2017-01",6.8,
"CAN","HUR","TOT","PC_LF","M","2017-02",6.6,
"CAN","HUR","TOT","PC_LF","M","2017-03",6.7,
"CAN","HUR","TOT","PC_LF","M","2017-04",6.5,
"CAN","HUR","TOT","PC_LF","M","2017-05",6.6,
"CAN","HUR","TOT","PC_LF","M","2017-06",6.5,
"CAN","HUR","TOT","PC_LF","M","2017-07",6.3,
"CAN","HUR","TOT","PC_LF","M","2017-08",6.2,
"CAN","HUR","TOT","PC_LF","M","2017-09",6.2,
"CAN","HUR","TOT","PC_LF","M","2017-10",6.3,
"CAN","HUR","TOT","PC_LF","M","2017-11",6,
"CAN","HUR","TOT","PC_LF","M","2017-12",5.9,
"CAN","HUR","TOT","PC_LF","M","2018-01",6,
"CAN","HUR","TOT","PC_LF","M","2018-02",5.9,
"CAN","HUR","TOT","PC_LF","M","2018-03",5.9,
"CAN","HUR","TOT","PC_LF","M","2018-04",5.9,
"CAN","HUR","TOT","PC_LF","M","2018-05",6,
"CAN","HUR","TOT","PC_LF","M","2018-06",6.1,
"CAN","HUR","TOT","PC_LF","M","2018-07",5.8,
"CAN","HUR","TOT","PC_LF","M","2018-08",6,
"CAN","HUR","TOT","PC_LF","M","2018-09",5.9,
"CAN","HUR","TOT","PC_LF","M","2018-10",5.9,
"CAN","HUR","TOT","PC_LF","M","2018-11",5.7,
"CAN","HUR","TOT","PC_LF","M","2018-12",5.8,
"CAN","HUR","TOT","PC_LF","M","2019-01",5.9,
"CAN","HUR","TOT","PC_LF","M","2019-02",5.9,
"CAN","HUR","TOT","PC_LF","M","2019-03",5.8,
"CAN","HUR","TOT","PC_LF","M","2019-04",5.8,
"CAN","HUR","TOT","PC_LF","M","2019-05",5.4,
"CAN","HUR","TOT","PC_LF","M","2019-06",5.6,
"CAN","HUR","TOT","PC_LF","M","2019-07",5.8,
"CAN","HUR","TOT","PC_LF","M","2019-08",5.8,
"CAN","HUR","TOT","PC_LF","M","2019-09",5.6,
"CAN","HUR","TOT","PC_LF","M","2019-10",5.6,
"CAN","HUR","TOT","PC_LF","M","2019-11",5.9,
"CAN","HUR","TOT","PC_LF","M","2019-12",5.7,
"CAN","HUR","TOT","PC_LF","M","2020-01",5.6,
"CAN","HUR","TOT","PC_LF","M","2020-02",5.7,
"CAN","HUR","TOT","PC_LF","M","2020-03",7.9,
"CAN","HUR","TOT","PC_LF","M","2020-04",13.1,
"CAN","HUR","TOT","PC_LF","M","2020-05",13.7,
"CAN","HUR","TOT","PC_LF","M","2020-06",12.5,
"CAN","HUR","TOT","PC_LF","M","2020-07",10.9,
"CAN","HUR","TOT","PC_LF","M","2020-08",10.2,
"CAN","HUR","TOT","PC_LF","M","2020-09",9.2,
"CAN","HUR","TOT","PC_LF","M","2020-10",9,
"CAN","HUR","TOT","PC_LF","M","2020-11",8.6,
"CAN","HUR","TOT","PC_LF","M","2020-12",8.8,
"CAN","HUR","TOT","PC_LF","M","2021-01",9.4,
"CAN","HUR","TOT","PC_LF","M","2021-02",8.2,
"CAN","HUR","TOT","PC_LF","M","2021-03",7.5,
"CZE","HUR","TOT","PC_LF","M","2005-01",8.2,
"CZE","HUR","TOT","PC_LF","M","2005-02",8.2,
"CZE","HUR","TOT","PC_LF","M","2005-03",7.9,
"CZE","HUR","TOT","PC_LF","M","2005-04",8.1,
"CZE","HUR","TOT","PC_LF","M","2005-05",8,
"CZE","HUR","TOT","PC_LF","M","2005-06",7.9,
"CZE","HUR","TOT","PC_LF","M","2005-07",7.8,
"CZE","HUR","TOT","PC_LF","M","2005-08",7.8,
"CZE","HUR","TOT","PC_LF","M","2005-09",7.8,
"CZE","HUR","TOT","PC_LF","M","2005-10",7.9,
"CZE","HUR","TOT","PC_LF","M","2005-11",7.8,
"CZE","HUR","TOT","PC_LF","M","2005-12",7.9,
"CZE","HUR","TOT","PC_LF","M","2006-01",8,
"CZE","HUR","TOT","PC_LF","M","2006-02",7.4,
"CZE","HUR","TOT","PC_LF","M","2006-03",7.7,
"CZE","HUR","TOT","PC_LF","M","2006-04",7.4,
"CZE","HUR","TOT","PC_LF","M","2006-05",7,
"CZE","HUR","TOT","PC_LF","M","2006-06",7.3,
"CZE","HUR","TOT","PC_LF","M","2006-07",7.2,
"CZE","HUR","TOT","PC_LF","M","2006-08",6.8,
"CZE","HUR","TOT","PC_LF","M","2006-09",7,
"CZE","HUR","TOT","PC_LF","M","2006-10",6.8,
"CZE","HUR","TOT","PC_LF","M","2006-11",6.6,
"CZE","HUR","TOT","PC_LF","M","2006-12",6.5,
"CZE","HUR","TOT","PC_LF","M","2007-01",6.1,
"CZE","HUR","TOT","PC_LF","M","2007-02",5.8,
"CZE","HUR","TOT","PC_LF","M","2007-03",5.6,
"CZE","HUR","TOT","PC_LF","M","2007-04",5.6,
"CZE","HUR","TOT","PC_LF","M","2007-05",5.5,
"CZE","HUR","TOT","PC_LF","M","2007-06",5.4,
"CZE","HUR","TOT","PC_LF","M","2007-07",5.2,
"CZE","HUR","TOT","PC_LF","M","2007-08",5,
"CZE","HUR","TOT","PC_LF","M","2007-09",5.1,
"CZE","HUR","TOT","PC_LF","M","2007-10",5,
"CZE","HUR","TOT","PC_LF","M","2007-11",4.8,
"CZE","HUR","TOT","PC_LF","M","2007-12",4.9,
"CZE","HUR","TOT","PC_LF","M","2008-01",4.7,
"CZE","HUR","TOT","PC_LF","M","2008-02",4.5,
"CZE","HUR","TOT","PC_LF","M","2008-03",4.5,
"CZE","HUR","TOT","PC_LF","M","2008-04",4.3,
"CZE","HUR","TOT","PC_LF","M","2008-05",4.1,
"CZE","HUR","TOT","PC_LF","M","2008-06",4.6,
"CZE","HUR","TOT","PC_LF","M","2008-07",4.3,
"CZE","HUR","TOT","PC_LF","M","2008-08",4.1,
"CZE","HUR","TOT","PC_LF","M","2008-09",4.4,
"CZE","HUR","TOT","PC_LF","M","2008-10",4.1,
"CZE","HUR","TOT","PC_LF","M","2008-11",4.3,
"CZE","HUR","TOT","PC_LF","M","2008-12",4.8,
"CZE","HUR","TOT","PC_LF","M","2009-01",5.3,
"CZE","HUR","TOT","PC_LF","M","2009-02",5.6,
"CZE","HUR","TOT","PC_LF","M","2009-03",5.9,
"CZE","HUR","TOT","PC_LF","M","2009-04",6.3,
"CZE","HUR","TOT","PC_LF","M","2009-05",6.5,
"CZE","HUR","TOT","PC_LF","M","2009-06",6.6,
"CZE","HUR","TOT","PC_LF","M","2009-07",7,
"CZE","HUR","TOT","PC_LF","M","2009-08",7.5,
"CZE","HUR","TOT","PC_LF","M","2009-09",7.4,
"CZE","HUR","TOT","PC_LF","M","2009-10",7.3,
"CZE","HUR","TOT","PC_LF","M","2009-11",7.4,
"CZE","HUR","TOT","PC_LF","M","2009-12",7.3,
"CZE","HUR","TOT","PC_LF","M","2010-01",7.8,
"CZE","HUR","TOT","PC_LF","M","2010-02",7.9,
"CZE","HUR","TOT","PC_LF","M","2010-03",7.6,
"CZE","HUR","TOT","PC_LF","M","2010-04",7.4,
"CZE","HUR","TOT","PC_LF","M","2010-05",7.4,
"CZE","HUR","TOT","PC_LF","M","2010-06",7.1,
"CZE","HUR","TOT","PC_LF","M","2010-07",7.3,
"CZE","HUR","TOT","PC_LF","M","2010-08",7.2,
"CZE","HUR","TOT","PC_LF","M","2010-09",6.9,
"CZE","HUR","TOT","PC_LF","M","2010-10",7.1,
"CZE","HUR","TOT","PC_LF","M","2010-11",7,
"CZE","HUR","TOT","PC_LF","M","2010-12",6.8,
"CZE","HUR","TOT","PC_LF","M","2011-01",7,
"CZE","HUR","TOT","PC_LF","M","2011-02",7.1,
"CZE","HUR","TOT","PC_LF","M","2011-03",6.8,
"CZE","HUR","TOT","PC_LF","M","2011-04",7,
"CZE","HUR","TOT","PC_LF","M","2011-05",6.8,
"CZE","HUR","TOT","PC_LF","M","2011-06",6.8,
"CZE","HUR","TOT","PC_LF","M","2011-07",6.6,
"CZE","HUR","TOT","PC_LF","M","2011-08",6.4,
"CZE","HUR","TOT","PC_LF","M","2011-09",6.7,
"CZE","HUR","TOT","PC_LF","M","2011-10",6.5,
"CZE","HUR","TOT","PC_LF","M","2011-11",6.5,
"CZE","HUR","TOT","PC_LF","M","2011-12",6.5,
"CZE","HUR","TOT","PC_LF","M","2012-01",6.6,
"CZE","HUR","TOT","PC_LF","M","2012-02",7,
"CZE","HUR","TOT","PC_LF","M","2012-03",7,
"CZE","HUR","TOT","PC_LF","M","2012-04",6.8,
"CZE","HUR","TOT","PC_LF","M","2012-05",6.9,
"CZE","HUR","TOT","PC_LF","M","2012-06",6.8,
"CZE","HUR","TOT","PC_LF","M","2012-07",6.9,
"CZE","HUR","TOT","PC_LF","M","2012-08",7.2,
"CZE","HUR","TOT","PC_LF","M","2012-09",6.8,
"CZE","HUR","TOT","PC_LF","M","2012-10",7.2,
"CZE","HUR","TOT","PC_LF","M","2012-11",7.5,
"CZE","HUR","TOT","PC_LF","M","2012-12",7,
"CZE","HUR","TOT","PC_LF","M","2013-01",6.9,
"CZE","HUR","TOT","PC_LF","M","2013-02",7.4,
"CZE","HUR","TOT","PC_LF","M","2013-03",7.3,
"CZE","HUR","TOT","PC_LF","M","2013-04",7,
"CZE","HUR","TOT","PC_LF","M","2013-05",7.2,
"CZE","HUR","TOT","PC_LF","M","2013-06",6.7,
"CZE","HUR","TOT","PC_LF","M","2013-07",6.6,
"CZE","HUR","TOT","PC_LF","M","2013-08",7.1,
"CZE","HUR","TOT","PC_LF","M","2013-09",7,
"CZE","HUR","TOT","PC_LF","M","2013-10",6.6,
"CZE","HUR","TOT","PC_LF","M","2013-11",6.9,
"CZE","HUR","TOT","PC_LF","M","2013-12",6.7,
"CZE","HUR","TOT","PC_LF","M","2014-01",6.5,
"CZE","HUR","TOT","PC_LF","M","2014-02",6.5,
"CZE","HUR","TOT","PC_LF","M","2014-03",6.7,
"CZE","HUR","TOT","PC_LF","M","2014-04",6.3,
"CZE","HUR","TOT","PC_LF","M","2014-05",6.2,
"CZE","HUR","TOT","PC_LF","M","2014-06",6.1,
"CZE","HUR","TOT","PC_LF","M","2014-07",5.8,
"CZE","HUR","TOT","PC_LF","M","2014-08",6.2,
"CZE","HUR","TOT","PC_LF","M","2014-09",5.8,
"CZE","HUR","TOT","PC_LF","M","2014-10",5.6,
"CZE","HUR","TOT","PC_LF","M","2014-11",6.1,
"CZE","HUR","TOT","PC_LF","M","2014-12",5.8,
"CZE","HUR","TOT","PC_LF","M","2015-01",5.8,
"CZE","HUR","TOT","PC_LF","M","2015-02",5.9,
"CZE","HUR","TOT","PC_LF","M","2015-03",5.7,
"CZE","HUR","TOT","PC_LF","M","2015-04",5.3,
"CZE","HUR","TOT","PC_LF","M","2015-05",4.9,
"CZE","HUR","TOT","PC_LF","M","2015-06",5,
"CZE","HUR","TOT","PC_LF","M","2015-07",4.9,
"CZE","HUR","TOT","PC_LF","M","2015-08",4.7,
"CZE","HUR","TOT","PC_LF","M","2015-09",4.8,
"CZE","HUR","TOT","PC_LF","M","2015-10",4.5,
"CZE","HUR","TOT","PC_LF","M","2015-11",4.5,
"CZE","HUR","TOT","PC_LF","M","2015-12",4.6,
"CZE","HUR","TOT","PC_LF","M","2016-01",4.3,
"CZE","HUR","TOT","PC_LF","M","2016-02",4.2,
"CZE","HUR","TOT","PC_LF","M","2016-03",4.1,
"CZE","HUR","TOT","PC_LF","M","2016-04",3.9,
"CZE","HUR","TOT","PC_LF","M","2016-05",4,
"CZE","HUR","TOT","PC_LF","M","2016-06",4.2,
"CZE","HUR","TOT","PC_LF","M","2016-07",4.1,
"CZE","HUR","TOT","PC_LF","M","2016-08",3.8,
"CZE","HUR","TOT","PC_LF","M","2016-09",3.9,
"CZE","HUR","TOT","PC_LF","M","2016-10",3.7,
"CZE","HUR","TOT","PC_LF","M","2016-11",3.6,
"CZE","HUR","TOT","PC_LF","M","2016-12",3.6,
"CZE","HUR","TOT","PC_LF","M","2017-01",3.5,
"CZE","HUR","TOT","PC_LF","M","2017-02",3.3,
"CZE","HUR","TOT","PC_LF","M","2017-03",3.3,
"CZE","HUR","TOT","PC_LF","M","2017-04",3.3,
"CZE","HUR","TOT","PC_LF","M","2017-05",2.9,
"CZE","HUR","TOT","PC_LF","M","2017-06",2.9,
"CZE","HUR","TOT","PC_LF","M","2017-07",2.8,
"CZE","HUR","TOT","PC_LF","M","2017-08",2.7,
"CZE","HUR","TOT","PC_LF","M","2017-09",2.7,
"CZE","HUR","TOT","PC_LF","M","2017-10",2.6,
"CZE","HUR","TOT","PC_LF","M","2017-11",2.4,
"CZE","HUR","TOT","PC_LF","M","2017-12",2.3,
"CZE","HUR","TOT","PC_LF","M","2018-01",2.6,
"CZE","HUR","TOT","PC_LF","M","2018-02",2.3,
"CZE","HUR","TOT","PC_LF","M","2018-03",2.1,
"CZE","HUR","TOT","PC_LF","M","2018-04",2.3,
"CZE","HUR","TOT","PC_LF","M","2018-05",2.3,
"CZE","HUR","TOT","PC_LF","M","2018-06",2.2,
"CZE","HUR","TOT","PC_LF","M","2018-07",2.3,
"CZE","HUR","TOT","PC_LF","M","2018-08",2.4,
"CZE","HUR","TOT","PC_LF","M","2018-09",2.2,
"CZE","HUR","TOT","PC_LF","M","2018-10",2.1,
"CZE","HUR","TOT","PC_LF","M","2018-11",2,
"CZE","HUR","TOT","PC_LF","M","2018-12",2.2,
"CZE","HUR","TOT","PC_LF","M","2019-01",2.1,
"CZE","HUR","TOT","PC_LF","M","2019-02",1.8,
"CZE","HUR","TOT","PC_LF","M","2019-03",2,
"CZE","HUR","TOT","PC_LF","M","2019-04",2.1,
"CZE","HUR","TOT","PC_LF","M","2019-05",2.1,
"CZE","HUR","TOT","PC_LF","M","2019-06",1.8,
"CZE","HUR","TOT","PC_LF","M","2019-07",2.1,
"CZE","HUR","TOT","PC_LF","M","2019-08",2.1,
"CZE","HUR","TOT","PC_LF","M","2019-09",2,
"CZE","HUR","TOT","PC_LF","M","2019-10",2.2,
"CZE","HUR","TOT","PC_LF","M","2019-11",2.1,
"CZE","HUR","TOT","PC_LF","M","2019-12",2,
"CZE","HUR","TOT","PC_LF","M","2020-01",1.9,
"CZE","HUR","TOT","PC_LF","M","2020-02",1.8,
"CZE","HUR","TOT","PC_LF","M","2020-03",2,
"CZE","HUR","TOT","PC_LF","M","2020-04",2.2,
"CZE","HUR","TOT","PC_LF","M","2020-05",2.5,
"CZE","HUR","TOT","PC_LF","M","2020-06",2.6,
"CZE","HUR","TOT","PC_LF","M","2020-07",3,
"CZE","HUR","TOT","PC_LF","M","2020-08",2.7,
"CZE","HUR","TOT","PC_LF","M","2020-09",2.8,
"CZE","HUR","TOT","PC_LF","M","2020-10",3.2,
"CZE","HUR","TOT","PC_LF","M","2020-11",2.9,
"CZE","HUR","TOT","PC_LF","M","2020-12",3.1,
"CZE","HUR","TOT","PC_LF","M","2021-01",3.3,
"CZE","HUR","TOT","PC_LF","M","2021-02",3.2,
"DNK","HUR","TOT","PC_LF","M","2005-01",5.3,
"DNK","HUR","TOT","PC_LF","M","2005-02",5.2,
"DNK","HUR","TOT","PC_LF","M","2005-03",5.2,
"DNK","HUR","TOT","PC_LF","M","2005-04",5.2,
"DNK","HUR","TOT","PC_LF","M","2005-05",5,
"DNK","HUR","TOT","PC_LF","M","2005-06",5,
"DNK","HUR","TOT","PC_LF","M","2005-07",5,
"DNK","HUR","TOT","PC_LF","M","2005-08",4.7,
"DNK","HUR","TOT","PC_LF","M","2005-09",4.5,
"DNK","HUR","TOT","PC_LF","M","2005-10",4.3,
